age,gender,interest,course
19,Female,web,Computer Science
19,Female,network,Computer Science
19,Female,cybersecurity,Computer Science
19,Female,data science,Computer Science
19,Female,machine learning,Computer Science
19,Female,cloud,Computer Science
19,Female,blockchain,Computer Science
19,Female,python,Computer Science
19,Female,java,Computer Science
19,Female,c++,Computer Science
19,Female,frontend,Computer Science
19,Female,backend,Computer Science
19,Female,DevOps,Computer Science
19,Female,UI/UX,Computer Science
19,Female,system,Computer Science
19,Female,database,Computer Science
19,Female,game,Computer Science
19,Female,full stack,Computer Science
19,Female,quantum,Computer Science
19,Female,painting,Fine Arts
19,Female,sculpture,Fine Arts
19,Female,digital art,Fine Arts
19,Female,graphic,Fine Arts
19,Female,photography,Fine Arts
19,Female,music,Fine Arts
19,Female,singing,Fine Arts
19,Female,instrumental,Fine Arts
19,Female,dance,Fine Arts
19,Female,theater,Fine Arts
19,Female,film,Fine Arts
19,Female,writing,Fine Arts
19,Female,animation,Fine Arts
19,Female,rap,Fine Arts
19,Female,performance,Fine Arts
19,Female,fashion,Fine Arts
19,Female,design,Fine Arts
19,Female,illustration,Fine Arts
19,Female,typography,Fine Arts
19,Female,jewelry,Fine Arts
19,Female,pottery,Fine Arts
19,Female,street art,Fine Arts
19,Female,biology,Nursing
19,Female,chemistry,Chemical Engineering
19,Female,physics,Physics
19,Female,math,Mathematics
19,Female,statistics,Mathematics
19,Female,environment,Science
19,Female,laboratory,Science
19,Female,medical,Nursing
19,Female,genetics,Nursing
19,Female,quantum mechanics,Physics
19,Female,geology,Science
19,Female,marine,Science
19,Female,molecular,Nursing
19,Female,organic,Chemical Engineering
19,Female,astrophysics,Physics
19,Female,calculus,Mathematics
19,Female,ecology,Science
19,Female,climate,Science
19,Female,neuroscience,Nursing
19,Female,biotech,Nursing
19,Female,biomedical,Nursing
19,Female,microbiology,Nursing
19,Female,cellular,Nursing
19,Female,analytical,Chemical Engineering
19,Female,theoretical,Physics
19,Female,business,Business Management
19,Female,sports,Physical Education
19,Female,law,Legal Management
19,Female,psychology,Psychology
19,Female,education,Education
19,Female,engineering,Civil Engineering
20,Male,programming,Computer Science
20,Male,software,Computer Science
20,Male,web,Computer Science
20,Male,network,Computer Science
20,Male,cybersecurity,Computer Science
20,Male,data science,Computer Science
20,Male,machine learning,Computer Science
20,Male,cloud,Computer Science
20,Male,blockchain,Computer Science
20,Male,python,Computer Science
20,Male,java,Computer Science
20,Male,c++,Computer Science
20,Male,frontend,Computer Science
20,Male,backend,Computer Science
20,Male,DevOps,Computer Science
20,Male,UI/UX,Computer Science
20,Male,system,Computer Science
20,Male,database,Computer Science
20,Male,game,Computer Science
20,Male,full stack,Computer Science
20,Male,quantum,Computer Science
20,Male,painting,Fine Arts
20,Male,sculpture,Fine Arts
20,Male,digital art,Fine Arts
20,Male,graphic,Fine Arts
20,Male,photography,Fine Arts
20,Male,music,Fine Arts
20,Male,singing,Fine Arts
20,Male,instrumental,Fine Arts
20,Male,dance,Fine Arts
20,Male,theater,Fine Arts
20,Male,film,Fine Arts
20,Male,writing,Fine Arts
20,Male,animation,Fine Arts
20,Male,rap,Fine Arts
20,Male,performance,Fine Arts
20,Male,fashion,Fine Arts
20,Male,design,Fine Arts
20,Male,illustration,Fine Arts
20,Male,typography,Fine Arts
20,Male,jewelry,Fine Arts
20,Male,pottery,Fine Arts
20,Male,street art,Fine Arts
20,Male,biology,Nursing
20,Male,chemistry,Chemical Engineering
20,Male,physics,Physics
20,Male,math,Mathematics
20,Male,statistics,Mathematics
20,Male,environment,Science
20,Male,laboratory,Science
20,Male,medical,Nursing
20,Male,genetics,Nursing
20,Male,quantum mechanics,Physics
20,Male,geology,Science
20,Male,marine,Science
20,Male,molecular,Nursing
20,Male,organic,Chemical Engineering
20,Male,astrophysics,Physics
20,Male,calculus,Mathematics
20,Male,ecology,Science
20,Male,climate,Science
20,Male,neuroscience,Nursing
20,Male,biotech,Nursing
20,Male,biomedical,Nursing
20,Male,microbiology,Nursing
20,Male,cellular,Nursing
20,Male,analytical,Chemical Engineering
20,Male,theoretical,Physics
20,Male,business,Business Management
20,Male,sports,Physical Education
20,Male,law,Legal Management
20,Male,psychology,Psychology
20,Male,education,Education
20,Male,engineering,Civil Engineering
20,Female,programming,Computer Science
20,Female,software,Computer Science
20,Female,web,Computer Science
20,Female,network,Computer Science
20,Female,cybersecurity,Computer Science
20,Female,data science,Computer Science
20,Female,machine learning,Computer Science
20,Female,cloud,Computer Science
20,Female,blockchain,Computer Science
20,Female,python,Computer Science
20,Female,java,Computer Science
20,Female,c++,Computer Science
20,Female,frontend,Computer Science
20,Female,backend,Computer Science
20,Female,DevOps,Computer Science
20,Female,UI/UX,Computer Science
20,Female,system,Computer Science
20,Female,database,Computer Science
20,Female,game,Computer Science
20,Female,full stack,Computer Science
20,Female,quantum,Computer Science
20,Female,painting,Fine Arts
20,Female,sculpture,Fine Arts
20,Female,digital art,Fine Arts
20,Female,graphic,Fine Arts
20,Female,photography,Fine Arts
20,Female,music,Fine Arts
20,Female,singing,Fine Arts
20,Female,instrumental,Fine Arts
20,Female,dance,Fine Arts
20,Female,theater,Fine Arts
20,Female,film,Fine Arts
20,Female,writing,Fine Arts
20,Female,animation,Fine Arts
20,Female,rap,Fine Arts
20,Female,performance,Fine Arts
20,Female,fashion,Fine Arts
20,Female,design,Fine Arts
20,Female,illustration,Fine Arts
20,Female,typography,Fine Arts
20,Female,jewelry,Fine Arts
20,Female,pottery,Fine Arts
20,Female,street art,Fine Arts
20,Female,biology,Nursing
20,Female,chemistry,Chemical Engineering
20,Female,physics,Physics
20,Female,math,Mathematics
20,Female,statistics,Mathematics
20,Female,environment,Science
20,Female,laboratory,Science
20,Female,medical,Nursing
20,Female,genetics,Nursing
20,Female,quantum mechanics,Physics
20,Female,geology,Science
20,Female,marine,Science
20,Female,molecular,Nursing
20,Female,organic,Chemical Engineering
20,Female,astrophysics,Physics
20,Female,calculus,Mathematics
20,Female,ecology,Science
20,Female,climate,Science
20,Female,neuroscience,Nursing
20,Female,biotech,Nursing
20,Female,biomedical,Nursing
20,Female,microbiology,Nursing
20,Female,cellular,Nursing
20,Female,analytical,Chemical Engineering
20,Female,theoretical,Physics
20,Female,business,Business Management
20,Female,sports,Physical Education
20,Female,law,Legal Management
20,Female,psychology,Psychology
20,Female,education,Education
20,Female,engineering,Civil Engineering
21,Male,programming,Computer Science
21,Male,software,Computer Science
21,Male,web,Computer Science
21,Male,network,Computer Science
21,Male,cybersecurity,Computer Science
21,Male,data science,Computer Science
21,Male,machine learning,Computer Science
21,Male,cloud,Computer Science
21,Male,blockchain,Computer Science
21,Male,python,Computer Science
21,Male,java,Computer Science
21,Male,c++,Computer Science
21,Male,frontend,Computer Science
21,Male,backend,Computer Science
21,Male,DevOps,Computer Science
21,Male,UI/UX,Computer Science
21,Male,system,Computer Science
21,Male,database,Computer Science
21,Male,game,Computer Science
21,Male,full stack,Computer Science
21,Male,quantum,Computer Science
21,Male,painting,Fine Arts
21,Male,sculpture,Fine Arts
21,Male,digital art,Fine Arts
21,Male,graphic,Fine Arts
21,Male,photography,Fine Arts
21,Male,music,Fine Arts
21,Male,singing,Fine Arts
21,Male,instrumental,Fine Arts
21,Male,dance,Fine Arts
21,Male,theater,Fine Arts
21,Male,film,Fine Arts
21,Male,writing,Fine Arts
21,Male,animation,Fine Arts
21,Male,rap,Fine Arts
21,Male,performance,Fine Arts
21,Male,fashion,Fine Arts
21,Male,design,Fine Arts
21,Male,illustration,Fine Arts
21,Male,typography,Fine Arts
21,Male,jewelry,Fine Arts
21,Male,pottery,Fine Arts
21,Male,street art,Fine Arts
21,Male,biology,Nursing
21,Male,chemistry,Chemical Engineering
21,Male,physics,Physics
21,Male,math,Mathematics
21,Male,statistics,Mathematics
21,Male,environment,Science
21,Male,laboratory,Science
21,Male,medical,Nursing
21,Male,genetics,Nursing
21,Male,quantum mechanics,Physics
21,Male,geology,Science
21,Male,marine,Science
21,Male,molecular,Nursing
21,Male,organic,Chemical Engineering
21,Male,astrophysics,Physics
21,Male,calculus,Mathematics
21,Male,ecology,Science
21,Male,climate,Science
21,Male,neuroscience,Nursing
21,Male,biotech,Nursing
21,Male,biomedical,Nursing
21,Male,microbiology,Nursing
21,Male,cellular,Nursing
21,Male,analytical,Chemical Engineering
21,Male,theoretical,Physics
21,Male,business,Business Management
21,Male,sports,Physical Education
21,Male,law,Legal Management
21,Male,psychology,Psychology
21,Male,education,Education
21,Male,engineering,Civil Engineering
21,Female,programming,Computer Science
21,Female,software,Computer Science
21,Female,web,Computer Science
21,Female,network,Computer Science
21,Female,cybersecurity,Computer Science
21,Female,data science,Computer Science
21,Female,machine learning,Computer Science
21,Female,cloud,Computer Science
21,Female,blockchain,Computer Science
21,Female,python,Computer Science
21,Female,java,Computer Science
21,Female,c++,Computer Science
21,Female,frontend,Computer Science
21,Female,backend,Computer Science
21,Female,DevOps,Computer Science
21,Female,UI/UX,Computer Science
21,Female,system,Computer Science
21,Female,database,Computer Science
21,Female,game,Computer Science
21,Female,full stack,Computer Science
21,Female,quantum,Computer Science
21,Female,painting,Fine Arts
21,Female,sculpture,Fine Arts
21,Female,digital art,Fine Arts
21,Female,graphic,Fine Arts
21,Female,photography,Fine Arts
21,Female,music,Fine Arts
21,Female,singing,Fine Arts
21,Female,instrumental,Fine Arts
21,Female,dance,Fine Arts
21,Female,theater,Fine Arts
21,Female,film,Fine Arts
21,Female,writing,Fine Arts
21,Female,animation,Fine Arts
21,Female,rap,Fine Arts
21,Female,performance,Fine Arts
21,Female,fashion,Fine Arts
21,Female,design,Fine Arts
21,Female,illustration,Fine Arts
21,Female,typography,Fine Arts
21,Female,jewelry,Fine Arts
21,Female,pottery,Fine Arts
21,Female,street art,Fine Arts
21,Female,biology,Nursing
21,Female,chemistry,Chemical Engineering
21,Female,physics,Physics
21,Female,math,Mathematics
21,Female,statistics,Mathematics
21,Female,environment,Science
21,Female,laboratory,Science
21,Female,medical,Nursing
21,Female,genetics,Nursing
21,Female,quantum mechanics,Physics
21,Female,geology,Science
21,Female,marine,Science
21,Female,molecular,Nursing
21,Female,organic,Chemical Engineering
21,Female,astrophysics,Physics
21,Female,calculus,Mathematics
21,Female,ecology,Science
21,Female,climate,Science
21,Female,neuroscience,Nursing
21,Female,biotech,Nursing
21,Female,biomedical,Nursing
21,Female,microbiology,Nursing
21,Female,cellular,Nursing
21,Female,analytical,Chemical Engineering
21,Female,theoretical,Physics
21,Female,business,Business Management
21,Female,sports,Physical Education
21,Female,law,Legal Management
21,Female,psychology,Psychology
21,Female,education,Education
21,Female,engineering,Civil Engineering
22,Male,programming,Computer Science
22,Male,software,Computer Science
22,Male,web,Computer Science
22,Male,network,Computer Science
22,Male,cybersecurity,Computer Science
22,Male,data science,Computer Science
22,Male,machine learning,Computer Science
22,Male,cloud,Computer Science
22,Male,blockchain,Computer Science
22,Male,python,Computer Science
22,Male,java,Computer Science
22,Male,c++,Computer Science
22,Male,frontend,Computer Science
22,Male,backend,Computer Science
22,Male,DevOps,Computer Science
22,Male,UI/UX,Computer Science
22,Male,system,Computer Science
22,Male,database,Computer Science
22,Male,game,Computer Science
22,Male,full stack,Computer Science
22,Male,quantum,Computer Science
22,Male,painting,Fine Arts
22,Male,sculpture,Fine Arts
22,Male,digital art,Fine Arts
22,Male,graphic,Fine Arts
22,Male,photography,Fine Arts
22,Male,music,Fine Arts
22,Male,singing,Fine Arts
22,Male,instrumental,Fine Arts
22,Male,dance,Fine Arts
22,Male,theater,Fine Arts
22,Male,film,Fine Arts
22,Male,writing,Fine Arts
22,Male,animation,Fine Arts
22,Male,rap,Fine Arts
22,Male,performance,Fine Arts
22,Male,fashion,Fine Arts
22,Male,design,Fine Arts
22,Male,illustration,Fine Arts
22,Male,typography,Fine Arts
22,Male,jewelry,Fine Arts
22,Male,pottery,Fine Arts
22,Male,street art,Fine Arts
22,Male,biology,Nursing
22,Male,chemistry,Chemical Engineering
22,Male,physics,Physics
22,Male,math,Mathematics
22,Male,statistics,Mathematics
22,Male,environment,Science
22,Male,laboratory,Science
22,Male,medical,Nursing
22,Male,genetics,Nursing
22,Male,quantum mechanics,Physics
22,Male,geology,Science
22,Male,marine,Science
22,Male,molecular,Nursing
22,Male,organic,Chemical Engineering
22,Male,astrophysics,Physics
22,Male,calculus,Mathematics
22,Male,ecology,Science
22,Male,climate,Science
22,Male,neuroscience,Nursing
22,Male,biotech,Nursing
22,Male,biomedical,Nursing
22,Male,microbiology,Nursing
22,Male,cellular,Nursing
22,Male,analytical,Chemical Engineering
22,Male,theoretical,Physics
22,Male,business,Business Management
22,Male,sports,Physical Education
22,Male,law,Legal Management
22,Male,psychology,Psychology
22,Male,education,Education
22,Male,engineering,Civil Engineering
22,Female,programming,Computer Science
22,Female,software,Computer Science
22,Female,web,Computer Science
22,Female,network,Computer Science
22,Female,cybersecurity,Computer Science
22,Female,data science,Computer Science
22,Female,machine learning,Computer Science
22,Female,cloud,Computer Science
22,Female,blockchain,Computer Science
22,Female,python,Computer Science
22,Female,java,Computer Science
22,Female,c++,Computer Science
22,Female,frontend,Computer Science
22,Female,backend,Computer Science
22,Female,DevOps,Computer Science
22,Female,UI/UX,Computer Science
22,Female,system,Computer Science
22,Female,database,Computer Science
22,Female,game,Computer Science
22,Female,full stack,Computer Science
22,Female,quantum,Computer Science
22,Female,painting,Fine Arts
22,Female,sculpture,Fine Arts
22,Female,digital art,Fine Arts
22,Female,graphic,Fine Arts
22,Female,photography,Fine Arts
22,Female,music,Fine Arts
22,Female,singing,Fine Arts
22,Female,instrumental,Fine Arts
22,Female,dance,Fine Arts
22,Female,theater,Fine Arts
22,Female,film,Fine Arts
22,Female,writing,Fine Arts
22,Female,animation,Fine Arts
22,Female,rap,Fine Arts
22,Female,performance,Fine Arts
22,Female,fashion,Fine Arts
22,Female,design,Fine Arts
22,Female,illustration,Fine Arts
22,Female,typography,Fine Arts
22,Female,jewelry,Fine Arts
22,Female,pottery,Fine Arts
22,Female,street art,Fine Arts
22,Female,biology,Nursing
22,Female,chemistry,Chemical Engineering
22,Female,physics,Physics
22,Female,math,Mathematics
22,Female,statistics,Mathematics
22,Female,environment,Science
22,Female,laboratory,Science
22,Female,medical,Nursing
22,Female,genetics,Nursing
22,Female,quantum mechanics,Physics
22,Female,geology,Science
22,Female,marine,Science
22,Female,molecular,Nursing
22,Female,organic,Chemical Engineering
22,Female,astrophysics,Physics
22,Female,calculus,Mathematics
22,Female,ecology,Science
22,Female,climate,Science
22,Female,neuroscience,Nursing
22,Female,biotech,Nursing
